InductedToHallOfFame,OnHallOfFameBallot,FullPlayerName,PrimaryPositionPlayer,YearsPlayed,AB,R,H,Doubles,Triples,HR,RBI,SB,BattingAverage,SluggingPct,AllStarAppearances,TB,TotalPlayerAwards,LastYearPlayed,ID
FALSE,FALSE,Kirby White,0,3,103,9,22,3,1,0,3,0,0.214,0.262,0,27,0,1911,whiteki01
FALSE,FALSE,Roger McCardell,1,1,4,0,0,0,0,0,0,0,0.000,0.000,0,0,0,1959,mccarro01
FALSE,FALSE,Bill Oster,0,1,3,0,1,0,0,0,0,0,0.333,0.333,0,1,0,1954,osterbi01
FALSE,FALSE,Chan Ho Park,0,17,430,27,77,15,1,3,31,0,0.179,0.240,1,103,2,2010,parkch01
FALSE,FALSE,Brian Shouse,0,10,0,0,0,0,0,0,0,0,0.000,0.000,0,0,0,2009,shousbr01
FALSE,FALSE,Clyde Wares,1,2,250,25,55,12,1,0,24,12,0.220,0.276,0,69,0,1914,waresbu01
FALSE,FALSE,Charlie Bastian,1,8,1806,241,342,49,26,11,144,57,0.189,0.264,0,476,0,1891,bastich01
FALSE,FALSE,Jim Kern,0,13,9,0,0,0,0,0,0,0,0.000,0.000,3,0,4,1986,kernji01
FALSE,FALSE,Tommy Layne,0,6,0,0,0,0,0,0,0,0,0.000,0.000,0,0,0,2017,layneto01
FALSE,FALSE,Royce Lewis,1,3,549,81,147,27,0,33,104,6,0.268,0.497,0,273,1,2024,lewisro02
FALSE,FALSE,Jim McCauley,1,3,122,10,23,3,1,0,10,2,0.189,0.230,0,28,0,1886,mccauji01
FALSE,FALSE,Walter Ockey,0,1,0,0,0,0,0,0,0,0,0.000,0.000,0,0,0,1944,ockeywa01
FALSE,FALSE,John Buckley,0,1,15,1,0,0,0,0,0,0,0.000,0.000,0,0,0,1890,buckljo01
FALSE,FALSE,Ike Fisher,1,1,26,0,3,1,0,0,0,1,0.115,0.154,0,4,0,1898,fishene01
FALSE,FALSE,Kirby Higbe,0,12,660,35,101,14,2,3,47,0,0.153,0.194,2,128,1,1950,higbeki01
FALSE,TRUE,Raul Ibanez,1,19,7471,1055,2034,424,51,305,1207,50,0.272,0.465,1,3475,8,2014,ibanera01
FALSE,FALSE,Neal Musser,0,2,1,0,0,0,0,0,0,0,0.000,0.000,0,0,0,2008,mussene01
FALSE,FALSE,Angel Castro,0,1,0,0,0,0,0,0,0,0,0.000,0.000,0,0,0,2015,castran01
FALSE,FALSE,Jimmy Pofahl,1,3,764,65,168,33,9,2,70,7,0.220,0.295,0,225,0,1942,pofahji01
FALSE,FALSE,Derrick Turnbow,0,7,2,0,0,0,0,0,0,0,0.000,0.000,1,0,0,2008,turnbde01
FALSE,FALSE,George Werley,0,1,0,0,0,0,0,0,0,0,0.000,0.000,0,0,0,1956,werlege01
FALSE,FALSE,Jon Gray,0,10,242,11,22,4,0,1,13,0,0.091,0.120,0,29,1,2024,grayjo02
FALSE,FALSE,Willy Taveras,1,7,2412,358,662,71,16,8,128,195,0.274,0.327,0,789,2,2010,taverwi01
FALSE,FALSE,Myles Thomas,0,5,146,16,35,1,0,0,8,0,0.240,0.247,0,36,0,1930,thomamy01
FALSE,FALSE,Brent Billingsley,0,1,0,0,0,0,0,0,0,0,0.000,0.000,0,0,0,1999,billibr01
FALSE,FALSE,Jabari Blash,1,3,274,35,51,9,0,8,22,4,0.186,0.307,0,84,0,2018,blashja01
FALSE,FALSE,Jasson Domínguez,1,2,87,14,18,2,0,6,11,6,0.207,0.437,0,38,0,2024,dominja01
FALSE,FALSE,Edwin Encarnacion,1,16,7040,1099,1832,370,10,424,1261,61,0.260,0.496,3,3494,8,2020,encared01
FALSE,TRUE,Pedro Ramos,0,15,703,76,109,9,3,15,56,2,0.155,0.240,1,169,0,1970,ramospe01
FALSE,FALSE,Ray Lamanno,1,5,1408,122,355,57,5,18,150,2,0.252,0.338,1,476,0,1948,lamanra01
FALSE,FALSE,Quinton McCracken,1,12,2462,359,675,118,32,21,244,89,0.274,0.374,0,920,1,2006,mccraqu01
FALSE,FALSE,Ozzie Osborn,0,1,0,0,0,0,0,0,0,0,0.000,0.000,0,0,0,1975,osboroz01
FALSE,FALSE,Josh Pearce,0,3,4,0,1,0,0,0,1,0,0.250,0.250,0,1,0,2004,pearcjo01
FALSE,FALSE,Bob Reece,1,1,11,2,2,1,0,0,3,0,0.182,0.273,0,3,0,1978,reecebo01
FALSE,FALSE,Luis De Los Santos,1,1,29,2,5,2,0,0,1,0,0.172,0.241,0,7,0,2024,deloslu03
FALSE,FALSE,John Flinn,0,4,0,0,0,0,0,0,0,0,0.000,0.000,0,0,0,1982,flinnjo01
FALSE,FALSE,Joe Gannon,0,1,3,0,0,0,0,0,0,0,0.000,0.000,0,0,0,1898,gannojo01
FALSE,FALSE,Jack Harper,0,8,451,51,84,9,7,1,41,5,0.186,0.244,0,110,0,1906,harpeja01
FALSE,FALSE,Derek Hill,1,5,442,52,103,10,5,11,43,16,0.233,0.353,0,156,0,2024,hillde01
FALSE,FALSE,Mike Ignasiak,0,4,0,0,0,0,0,0,0,0,0.000,0.000,0,0,0,1995,ignasmi01
FALSE,FALSE,Guy Morton,0,11,548,24,86,11,3,0,33,0,0.157,0.188,0,103,0,1924,mortogu01
FALSE,FALSE,Kai-Wei Teng,0,1,0,0,0,0,0,0,0,0,0.000,0.000,0,0,0,2024,tengka01
FALSE,FALSE,Emerson Hancock,0,2,0,0,0,0,0,0,0,0,0.000,0.000,0,0,0,2024,hancoem01
FALSE,FALSE,Runelvys Hernandez,0,5,9,0,1,0,0,0,1,0,0.111,0.111,0,1,0,2008,hernaru03
FALSE,FALSE,Luke Hudson,0,5,41,8,10,2,0,0,5,0,0.244,0.293,0,12,0,2007,hudsolu01
FALSE,FALSE,Don Leppert,1,4,532,46,122,22,2,15,59,0,0.229,0.363,1,193,0,1964,leppedo02
FALSE,FALSE,Carl Vandagrift,1,1,136,25,34,4,0,0,9,7,0.250,0.279,0,38,0,1914,vandaca01
FALSE,FALSE,Yordan Alvarez,1,6,2290,412,683,148,6,164,466,8,0.298,0.583,3,1335,24,2024,alvaryo01
FALSE,FALSE,Earl Allen,0,1,3,1,1,0,0,0,0,0,0.333,0.333,0,1,0,1937,allenbo03
FALSE,FALSE,C. B. Burns,1,1,1,0,1,0,0,0,0,0,1.000,1.000,0,1,0,1902,burnscb01
FALSE,FALSE,Bill Wertz,0,2,0,0,0,0,0,0,0,0,0.000,0.000,0,0,0,1994,wertzbi01
FALSE,FALSE,Alex Main,0,3,127,6,20,5,0,0,5,1,0.157,0.197,0,25,0,1918,mainal01
FALSE,FALSE,Ed McGhee,1,4,505,59,124,14,5,3,43,11,0.246,0.311,0,157,0,1955,mcgheed01
FALSE,FALSE,George Pfister,1,1,2,0,0,0,0,0,0,0,0.000,0.000,0,0,0,1941,pfistge01
FALSE,FALSE,Jenrry Mejia,0,5,34,1,1,0,0,0,1,0,0.029,0.029,0,1,0,2015,mejiaje01
FALSE,FALSE,Todd Rizzo,0,2,0,0,0,0,0,0,0,0,0.000,0.000,0,0,0,1999,rizzoto01
FALSE,FALSE,Len Boehmer,1,3,116,5,19,4,0,0,7,0,0.164,0.198,0,23,0,1971,boehmle01
FALSE,FALSE,Griffin Canning,0,5,2,0,0,0,0,0,0,0,0.000,0.000,0,0,1,2024,cannigr01
FALSE,FALSE,Donn Clendenon,1,12,4648,594,1273,192,57,159,682,90,0.274,0.442,0,2056,2,1972,clenddo01
FALSE,FALSE,Josh Tomlin,0,12,28,2,8,1,0,0,1,0,0.286,0.321,0,9,0,2021,tomlijo01
FALSE,FALSE,George Diehl,0,2,2,0,0,0,0,0,0,0,0.000,0.000,0,0,0,1943,diehlge01
FALSE,FALSE,Paul Doyle,0,3,7,0,0,0,0,0,0,0,0.000,0.000,0,0,0,1972,doylepa01
FALSE,FALSE,Kyle Drabek,0,7,2,0,0,0,0,0,0,0,0.000,0.000,0,0,0,2016,drabeky01
FALSE,FALSE,Hank Garrity,1,1,14,0,3,1,0,0,2,0,0.214,0.286,0,4,0,1931,garriha01
FALSE,FALSE,Fred Hatfield,1,9,2039,259,493,67,10,25,165,15,0.242,0.321,0,655,0,1958,hatfifr01
FALSE,FALSE,Danny Moeller,1,7,2538,379,618,83,43,15,192,171,0.243,0.328,0,832,0,1916,moellda01
FALSE,FALSE,Horacio Ramirez,0,8,179,9,27,3,1,0,5,0,0.151,0.179,0,32,0,2011,ramirho01
FALSE,FALSE,Lorenzo Barcelo,0,3,0,0,0,0,0,0,0,0,0.000,0.000,0,0,0,2002,barcelo01
FALSE,FALSE,Fred Bradley,0,2,2,0,0,0,0,0,0,0,0.000,0.000,0,0,0,1949,bradlfr01
FALSE,FALSE,Travis Lakins,0,4,0,1,0,0,0,0,0,0,0.000,0.000,0,0,0,2022,lakintr01
FALSE,FALSE,Jeoff Long,1,2,83,5,16,1,0,1,9,0,0.193,0.241,0,20,0,1964,longje01
FALSE,FALSE,César Salazar,1,2,43,6,10,2,0,0,8,0,0.233,0.279,0,12,0,2024,salazce01
FALSE,FALSE,Blake Treinen,0,10,14,0,1,0,0,0,0,0,0.071,0.071,1,1,2,2024,treinbl01
FALSE,FALSE,Ray Burris,0,15,502,30,76,11,3,1,27,0,0.151,0.191,0,96,1,1987,burrira01
FALSE,FALSE,Red Corriden,1,5,640,97,131,21,5,6,47,26,0.205,0.281,0,180,0,1915,corrire01
FALSE,FALSE,Bob Hall,1,2,369,33,75,8,1,2,32,13,0.203,0.247,0,91,0,1905,hallbo01
FALSE,FALSE,Aaron Poreda,0,2,0,0,0,0,0,0,0,0,0.000,0.000,0,0,0,2014,poredaa01
FALSE,FALSE,Chris Beasley,0,1,0,0,0,0,0,0,0,0,0.000,0.000,0,0,0,1991,beaslch01
FALSE,TRUE,Kerry Wood,0,14,346,23,59,6,0,7,32,0,0.171,0.249,2,86,4,2012,woodke02
FALSE,FALSE,Charles Leesman,0,2,0,0,0,0,0,0,0,0,0.000,0.000,0,0,0,2014,leesmch01
FALSE,FALSE,Robbie Ray,0,11,237,11,34,6,0,1,9,0,0.143,0.181,1,43,7,2024,rayro02
FALSE,FALSE,Russ Van Atta,0,7,206,24,47,8,1,2,17,1,0.228,0.306,0,63,0,1939,vanatru01
FALSE,FALSE,Boof Bonser,0,4,6,1,0,0,0,0,0,0,0.000,0.000,0,0,1,2010,bonsebo01
FALSE,FALSE,Dave Harris,1,7,1447,243,406,74,33,32,247,28,0.281,0.444,0,642,0,1934,harrida01
FALSE,FALSE,Bruce Hartford,1,1,22,5,4,1,0,0,0,0,0.182,0.227,0,5,0,1914,hartfbr01
FALSE,FALSE,Ken Reynolds,0,6,97,7,18,1,1,0,2,0,0.186,0.216,0,21,0,1976,reynoke01
FALSE,FALSE,Pedro Borbon,0,12,156,14,32,2,0,0,7,1,0.205,0.218,0,34,0,1980,borbope01
FALSE,FALSE,Elias Diaz,1,10,2317,242,582,123,4,62,297,2,0.251,0.388,1,899,1,2024,diazel01
FALSE,FALSE,Tom Drees,0,1,0,0,0,0,0,0,0,0,0.000,0.000,0,0,0,1991,dreesto01
FALSE,FALSE,Jeff Farnsworth,0,1,0,0,0,0,0,0,0,0,0.000,0.000,0,0,0,2002,farnsje01
FALSE,FALSE,Paul Fitzke,0,1,1,0,0,0,0,0,0,0,0.000,0.000,0,0,0,1924,fitzkpa01
FALSE,FALSE,Alva Williams,1,7,1186,111,314,51,23,2,145,27,0.265,0.352,0,417,0,1918,williri01
FALSE,FALSE,Willie Adams,0,2,0,0,0,0,0,0,0,0,0.000,0.000,0,0,0,1997,adamswi02
FALSE,FALSE,Jeremy Reed,1,8,1250,141,315,67,12,12,110,20,0.252,0.354,0,442,0,2011,reedje03
FALSE,FALSE,Chase Silseth,0,3,0,0,0,0,0,0,0,0,0.000,0.000,0,0,0,2024,silsech01
FALSE,FALSE,John Valentin,1,11,3917,614,1093,281,17,124,558,47,0.279,0.454,0,1780,3,2002,valenjo02
FALSE,FALSE,Clay Condrey,0,6,25,2,3,1,0,0,0,0,0.120,0.160,0,4,0,2009,condrcl01
FALSE,FALSE,J. D. Davis,1,8,1884,246,485,93,3,72,221,7,0.257,0.425,0,800,0,2024,davisjd01
FALSE,FALSE,Rube DeGroff,1,2,60,4,14,2,1,0,5,1,0.233,0.300,0,18,0,1906,degroru01
FALSE,FALSE,Tom Brown,1,17,7387,1524,1958,240,138,64,742,658,0.265,0.361,0,2666,0,1898,brownto01
FALSE,FALSE,Al Weis,1,10,1578,195,346,45,11,7,115,55,0.219,0.275,0,434,1,1971,weisal01
FALSE,FALSE,Maury Kent,0,2,38,2,8,1,0,0,5,0,0.211,0.237,0,9,0,1913,kentma01
FALSE,FALSE,Spencer Patton,0,6,2,0,0,0,0,0,0,0,0.000,0.000,0,0,0,2023,pattosp01
FALSE,FALSE,Brian Rogers,0,2,0,0,0,0,0,0,0,0,0.000,0.000,0,0,0,2007,rogerbr01
FALSE,FALSE,Russ Scarritt,1,4,1037,119,296,44,25,3,120,17,0.285,0.385,0,399,0,1932,scarrru01
FALSE,FALSE,Joe Schultz,1,11,1959,235,558,83,19,15,249,35,0.285,0.370,0,724,0,1925,schuljo03
FALSE,FALSE,Steve Stanicek,1,2,16,2,3,0,0,0,1,0,0.188,0.188,0,3,0,1989,stanist01
FALSE,FALSE,Jocko Thompson,0,4,53,5,6,1,1,0,3,0,0.113,0.170,0,9,0,1951,thompjo01
FALSE,FALSE,Steve Brodie,1,12,5703,886,1728,191,89,25,900,289,0.303,0.381,0,2172,0,1902,brodist01
FALSE,FALSE,Gene Krug,1,1,5,0,2,0,0,0,0,0,0.400,0.400,0,2,0,1981,krugge01
FALSE,FALSE,Alex Malloy,0,1,16,0,1,0,0,0,0,0,0.063,0.063,0,1,0,1910,malloal01
FALSE,FALSE,Jason Miller,0,1,0,0,0,0,0,0,0,0,0.000,0.000,0,0,0,2007,milleja03
FALSE,FALSE,Taylor Duncan,1,2,331,27,86,15,2,3,39,1,0.260,0.344,0,114,0,1978,duncata01
FALSE,FALSE,Tanner Houck,0,5,1,0,0,0,0,0,0,0,0.000,0.000,1,0,0,2024,houckta01
FALSE,FALSE,Jack Cullen,0,3,23,0,3,0,0,0,1,0,0.130,0.130,0,3,0,1966,culleja01
FALSE,FALSE,John Gamble,1,2,3,1,0,0,0,0,0,0,0.000,0.000,0,0,0,1973,gambljo01
FALSE,FALSE,Juan Morillo,0,4,1,0,0,0,0,0,0,0,0.000,0.000,0,0,0,2009,morilju01
FALSE,FALSE,Edgar Smith,1,4,98,10,18,1,2,0,6,0,0.184,0.235,0,23,0,1890,smithed01
FALSE,FALSE,Red Smith,1,2,45,2,7,2,0,0,5,1,0.156,0.200,0,9,0,1918,smithre03
FALSE,FALSE,Curt Casali,1,11,1367,157,298,61,1,48,162,2,0.218,0.369,0,505,0,2024,casalcu01
FALSE,FALSE,Sparrow Morton,0,1,8,0,3,1,0,0,0,0,0.375,0.500,0,4,0,1884,mortosp01
FALSE,FALSE,Bob Myrick,0,3,16,0,2,0,0,0,3,0,0.125,0.125,0,2,0,1978,myricbo01
FALSE,FALSE,George Riley,0,4,13,1,1,0,0,0,0,0,0.077,0.077,0,1,0,1986,rileyge01
FALSE,FALSE,Larry Sutton,1,7,572,63,135,23,2,12,78,4,0.236,0.346,0,198,0,2004,suttola01
FALSE,FALSE,Bob Keating,0,1,4,0,1,0,0,0,0,0,0.250,0.250,0,1,0,1887,keatibo01
FALSE,FALSE,John Richter,1,1,13,1,2,0,0,0,0,0,0.154,0.154,0,2,0,1898,richtjo01
FALSE,FALSE,Everett Booe,1,2,352,43,77,10,4,0,22,14,0.219,0.270,0,95,0,1914,booeev01
FALSE,FALSE,Billy Grabarkewitz,1,7,1161,189,274,41,12,28,141,33,0.236,0.364,1,423,0,1975,grababi01
FALSE,FALSE,Mike Hinckley,0,2,1,0,0,0,0,0,0,0,0.000,0.000,0,0,0,2009,hinckmi01
FALSE,FALSE,George Hogreiver,1,2,460,86,117,18,9,2,50,48,0.254,0.346,0,159,0,1901,hogrige01
FALSE,FALSE,Bill Holland,0,1,0,0,0,0,0,0,0,0,0.000,0.000,0,0,0,1939,hollabi02
FALSE,FALSE,Don Lassetter,1,1,13,2,2,0,1,0,0,0,0.154,0.308,0,4,0,1957,lassedo01
FALSE,FALSE,John Roach,0,1,4,0,1,0,0,0,1,0,0.250,0.250,0,1,0,1887,roachjo01
FALSE,FALSE,Gary Ryerson,0,2,24,0,1,0,0,0,0,0,0.042,0.042,0,1,0,1973,ryersga01
FALSE,FALSE,Ben Shields,0,4,13,0,1,0,0,0,0,0,0.077,0.077,0,1,0,1931,shielbe01
FALSE,FALSE,Jack Theis,0,1,0,0,0,0,0,0,0,0,0.000,0.000,0,0,0,1920,theisja01
FALSE,FALSE,Rick Waits,0,12,1,4,0,0,0,0,0,0,0.000,0.000,0,0,1,1985,waitsri01
FALSE,FALSE,George Weidman,0,9,1401,133,248,28,4,3,112,11,0.177,0.209,0,293,0,1888,wiedmst01
FALSE,FALSE,Rick Bladt,1,2,130,14,28,3,1,1,12,6,0.215,0.277,0,36,0,1975,bladtri01
FALSE,FALSE,Cal Browning,0,1,0,0,0,0,0,0,0,0,0.000,0.000,0,0,0,1960,brownca01
FALSE,FALSE,David Cortes,0,4,2,0,0,0,0,0,0,0,0.000,0.000,0,0,0,2006,corteda01
FALSE,FALSE,Katsy Keifer,0,1,3,0,1,0,0,0,1,0,0.333,0.333,0,1,0,1914,keifeka01
FALSE,FALSE,Andrew Taylor,0,1,0,0,0,0,0,0,0,0,0.000,0.000,0,0,0,2012,tayloan01
FALSE,FALSE,Frank Brazill,1,2,190,17,49,3,1,0,20,2,0.258,0.284,0,54,0,1922,brazifr01
FALSE,FALSE,Harry Harper,0,10,402,19,59,8,0,0,19,3,0.147,0.167,0,67,0,1923,harpeha01
FALSE,FALSE,Joe Harrington,1,2,264,47,58,5,5,3,38,5,0.220,0.311,0,82,0,1896,harrijo01
FALSE,FALSE,Frank Torre,1,7,1482,150,404,78,15,13,179,4,0.273,0.372,0,551,0,1963,torrefr01
FALSE,FALSE,Charlie Cady,1,2,34,4,2,1,1,0,0,0,0.059,0.147,0,5,0,1884,cadych01
FALSE,FALSE,Ike Danning,1,1,6,0,3,0,0,0,1,0,0.500,0.500,0,3,0,1928,danniik01
FALSE,FALSE,Don Dennis,0,2,17,0,3,0,0,0,0,0,0.176,0.176,0,3,0,1966,dennido01
FALSE,FALSE,Whitey Ock,1,1,3,0,0,0,0,0,0,0,0.000,0.000,0,0,0,1935,ockwh01
FALSE,FALSE,Jack Shepard,1,4,751,72,195,29,6,12,75,2,0.260,0.362,0,272,0,1956,shepaja01
FALSE,FALSE,Mike Woodard,1,4,225,29,50,4,2,1,19,14,0.222,0.271,0,61,0,1988,woodami01
FALSE,FALSE,Dick Wright,1,1,5,0,0,0,0,0,0,0,0.000,0.000,0,0,0,1915,wrighdi01
FALSE,TRUE,Larry Doyle,1,14,6509,960,1887,299,123,74,793,298,0.290,0.408,0,2654,3,1920,doylela01
FALSE,TRUE,John Mayberry,1,15,5447,733,1379,211,19,255,879,20,0.253,0.439,2,2393,5,1982,maybejo01
FALSE,FALSE,Dave McKay,1,8,1928,191,441,70,15,21,170,20,0.229,0.313,0,604,0,1982,mckayda01
FALSE,FALSE,Gabriel Moya,0,2,0,0,0,0,0,0,0,0,0.000,0.000,0,0,0,2018,moyaga01
FALSE,FALSE,Jose Ortega,0,3,0,0,0,0,0,0,0,0,0.000,0.000,0,0,0,2014,ortegjo01
TRUE,TRUE,Ted Williams,1,19,7706,1798,2654,525,71,521,1839,24,0.344,0.634,17,4884,39,1960,willite01
FALSE,FALSE,Richard Bleier,0,8,0,0,0,0,0,0,0,0,0.000,0.000,0,0,0,2023,bleieri01
FALSE,FALSE,Chris Michalak,0,4,11,0,3,1,1,0,0,0,0.273,0.545,0,6,0,2006,michach01
FALSE,FALSE,Tommie Aaron,1,7,944,102,216,42,6,13,94,9,0.229,0.327,0,309,0,1971,aaronto01
FALSE,TRUE,A. J. Burnett,0,17,493,20,56,8,3,4,19,0,0.114,0.166,1,82,4,2015,burneaj01
FALSE,TRUE,David Cone,0,17,412,28,64,9,0,0,22,0,0.155,0.177,6,73,12,2003,coneda01
FALSE,FALSE,Shane Lindsay,0,1,0,0,0,0,0,0,0,0,0.000,0.000,0,0,0,2011,lindssh01
FALSE,FALSE,Starling Marte,1,13,5458,840,1560,277,55,154,633,354,0.286,0.441,2,2409,5,2024,martest01
FALSE,FALSE,Bud Tinning,0,4,130,8,23,5,0,0,14,0,0.177,0.215,0,28,0,1935,tinnibu01
FALSE,FALSE,Ryan Vilade,1,2,51,5,8,0,0,1,5,0,0.157,0.216,0,11,0,2024,viladry01
FALSE,FALSE,Vern Bickford,0,7,365,23,57,4,0,0,28,0,0.156,0.167,1,61,0,1954,bickfve01
FALSE,FALSE,Garrett Hampson,1,7,1592,212,382,69,19,29,129,64,0.240,0.362,0,576,0,2024,hampsga01
FALSE,FALSE,Harry McCurdy,1,10,1157,148,326,71,12,9,148,12,0.282,0.387,0,448,0,1934,mccurha01
FALSE,FALSE,Dick Radatz,0,7,145,6,19,3,0,1,11,0,0.131,0.172,2,25,2,1969,radatdi01
FALSE,FALSE,Enyel De Los Santos,0,6,4,0,0,0,0,0,0,0,0.000,0.000,0,0,0,2024,delosen01
FALSE,FALSE,Jordan Jankowski,0,1,0,0,0,0,0,0,0,0,0.000,0.000,0,0,0,2017,jankojo01
FALSE,FALSE,Larry Twitchell,1,9,2571,362,676,103,40,19,384,84,0.263,0.356,0,916,0,1894,twitcla01
FALSE,FALSE,Boze Berger,1,6,1144,146,270,51,8,13,97,12,0.236,0.329,0,376,0,1939,bergebo01
FALSE,FALSE,Elliot Bigelow,1,1,211,23,60,16,0,1,26,1,0.284,0.374,0,79,0,1929,bigelel01
FALSE,FALSE,Joe Cannon,1,4,227,34,40,3,1,1,11,15,0.176,0.211,0,48,0,1980,cannojo01
FALSE,FALSE,James Lofton,1,1,26,1,5,1,0,0,1,2,0.192,0.231,0,6,0,2001,loftoja01
FALSE,FALSE,Ernie Manning,0,1,4,0,0,0,0,0,0,0,0.000,0.000,0,0,0,1914,mannier01
FALSE,FALSE,Rodney McCray,1,3,14,13,3,0,0,0,1,9,0.214,0.214,0,3,0,1992,mccraro01
FALSE,FALSE,Zelous Wheeler,1,1,57,6,11,0,0,2,5,0,0.193,0.298,0,17,0,2014,wheelze01
FALSE,FALSE,Red Barnes,1,4,836,152,225,41,24,8,97,12,0.269,0.404,0,338,0,1930,barnere01
FALSE,FALSE,Milton Bradley,1,12,3605,541,976,202,17,125,481,88,0.271,0.440,1,1587,1,2011,bradlmi01
FALSE,FALSE,Jim Chatterton,1,1,15,4,2,1,0,0,0,0,0.133,0.200,0,3,0,1884,chattji01
FALSE,FALSE,Preston Wilson,1,10,4003,573,1055,221,16,189,668,124,0.264,0.468,1,1875,3,2007,wilsopr01
FALSE,FALSE,Trey Amburgey,1,1,4,0,0,0,0,0,0,0,0.000,0.000,0,0,0,2021,amburtr01
FALSE,FALSE,DJ LeMahieu,1,14,6004,883,1738,275,39,124,651,93,0.289,0.410,3,2463,15,2024,lemahdj01
FALSE,FALSE,Red McDermott,1,1,15,2,4,1,0,0,0,1,0.267,0.333,0,5,0,1912,mcderre01
FALSE,FALSE,Rafael Valdez,0,1,1,0,0,0,0,0,0,0,0.000,0.000,0,0,0,1990,valdera01
FALSE,FALSE,Bill Wilson,1,4,654,87,145,23,1,32,77,2,0.222,0.407,0,266,0,1955,wilsobi02
FALSE,FALSE,Jerry Gil,1,2,86,3,15,2,1,0,8,2,0.174,0.221,0,19,0,2007,gilje01
FALSE,FALSE,Fran Healy,1,9,1326,145,332,60,6,20,141,30,0.250,0.350,0,464,1,1978,healyfr02
FALSE,FALSE,Wil Myers,1,11,3826,533,965,211,14,156,533,107,0.252,0.437,1,1672,5,2023,myerswi01
FALSE,FALSE,Javier Vazquez,0,14,560,43,114,14,2,1,29,0,0.204,0.241,1,135,4,2011,vazquja01
FALSE,FALSE,Charles Wensloff,0,3,98,7,19,2,0,0,5,0,0.194,0.214,0,21,0,1948,wenslbu01
FALSE,TRUE,Maury Wills,1,14,7588,1067,2134,177,71,20,458,586,0.281,0.331,5,2513,9,1972,willsma01
FALSE,FALSE,Nate Andrews,0,8,240,8,35,5,0,0,16,0,0.146,0.167,1,40,0,1946,andrena01
FALSE,FALSE,Ted Beard,1,7,474,80,94,11,6,6,35,16,0.198,0.285,0,135,0,1958,beardte01
FALSE,FALSE,Tony Chevez,0,1,0,0,0,0,0,0,0,0,0.000,0.000,0,0,0,1977,cheveto01
FALSE,FALSE,Andy Oyler,1,1,77,9,17,1,0,1,6,3,0.221,0.273,0,21,0,1902,oyleran01
FALSE,FALSE,Drew Rader,0,1,1,0,0,0,0,0,0,0,0.000,0.000,0,0,0,1921,raderdr01
FALSE,FALSE,Mike Sharperson,1,8,1203,149,337,61,5,10,123,22,0.280,0.364,1,438,0,1995,sharpmi01
FALSE,FALSE,Clarence Blair,1,3,890,138,243,48,16,10,96,11,0.273,0.397,0,353,0,1931,blairfo01
FALSE,FALSE,George Borchers,0,2,33,3,2,2,0,0,2,1,0.061,0.121,0,4,0,1895,borchge01
FALSE,FALSE,Joe Matthews,0,1,2,0,0,0,0,0,0,0,0.000,0.000,0,0,0,1922,matthjo01
FALSE,FALSE,Jonathan Bermúdez,0,1,0,0,0,0,0,0,0,0,0.000,0.000,0,0,0,2024,bermujo01
FALSE,FALSE,Les Channell,1,2,20,3,7,1,0,0,3,2,0.350,0.400,0,8,0,1914,channle01
FALSE,FALSE,Adolis Garcia,1,6,2344,344,560,117,7,122,384,61,0.239,0.451,2,1057,9,2024,garciad02
FALSE,FALSE,Jay Gibbons,1,9,2917,364,759,166,7,127,427,2,0.260,0.453,0,1320,0,2011,gibboja01
FALSE,FALSE,Wayne Redmond,1,2,7,1,0,0,0,0,0,0,0.000,0.000,0,0,0,1969,redmowa01
FALSE,FALSE,Jeff Blauser,1,13,4522,691,1187,217,33,122,513,65,0.262,0.406,2,1836,4,1999,blausje01
FALSE,FALSE,Ken Crawford,1,1,82,4,20,2,1,0,7,0,0.244,0.293,0,24,0,1915,crawfke01
FALSE,FALSE,Fred Dunlap,1,12,3974,759,1159,224,53,41,366,85,0.292,0.406,0,1612,0,1891,dunlafr01
FALSE,FALSE,Fraser Ellard,0,1,0,0,0,0,0,0,0,0,0.000,0.000,0,0,0,2024,ellarfr01
FALSE,FALSE,Jim Landis,1,11,4288,625,1061,169,50,93,467,139,0.247,0.375,1,1609,5,1967,landiji01
FALSE,FALSE,Ron LeFlore,1,9,4458,731,1283,172,57,59,353,455,0.288,0.392,1,1746,2,1982,lefloro01
FALSE,FALSE,Mike Massey,1,1,91,12,18,0,0,0,2,2,0.198,0.198,0,18,0,1917,massemi01
FALSE,FALSE,Jim Suchecki,0,3,22,0,2,0,0,0,2,0,0.091,0.091,0,2,0,1952,sucheji01
FALSE,FALSE,Dave Tyriver,0,1,3,0,0,0,0,0,0,0,0.000,0.000,0,0,0,1962,tyrivda01
FALSE,FALSE,George Fletcher,1,1,8,1,2,0,0,0,1,0,0.250,0.250,0,2,0,1872,fletcge01
FALSE,FALSE,Lewis Smith,1,1,3,0,0,0,0,0,0,0,0.000,0.000,0,0,0,1882,smithl01
FALSE,FALSE,Bill Caudill,0,9,41,0,5,1,0,0,2,0,0.122,0.146,1,6,0,1987,caudibi01
FALSE,FALSE,Allen Cordoba,1,1,202,17,42,2,2,4,15,2,0.208,0.297,0,60,0,2017,cordoal01
FALSE,FALSE,Bill Lewis,1,3,101,20,33,3,0,1,11,0,0.327,0.386,0,39,0,1936,lewisbi01
